X,Y,FWHM,FWHM Error
7670.480059,-16565.8043,9.258875,0.118051
7720.480059,-16565.8043,8.564739,0.120813
7770.480059,-16565.8043,8.849127,0.121108
7820.480059,-16565.8043,9.238658,0.117321
7870.480059,-16565.8043,9.313887,0.112422
7920.480059,-16565.8043,9.370749,0.113604
7970.480059,-16565.8043,8.409793,0.117743
8020.480059,-16565.8043,7.735319,0.111936
8070.480059,-16565.8043,7.895358,0.110985
8120.480059,-16565.8043,8.779209,0.11016
8170.480059,-16565.8043,9.755294,0.105118
8220.480059,-16565.8043,9.733068,0.118684
8270.480059,-16565.8043,8.63115,0.131963
8320.480059,-16565.8043,7.743228,0.126197
8370.480059,-16565.8043,8.064715,0.12508
8420.480059,-16565.8043,9.202952,0.126208
8470.480059,-16565.8043,9.670886,0.11906
8520.480059,-16565.8043,9.095106,0.119621
8570.480059,-16565.8043,9.411955,0.124892
8620.480059,-16565.8043,9.784765,0.126619
8670.480059,-16565.8043,8.933085,0.122625
8720.480059,-16565.8043,8.356155,0.109893
8770.480059,-16565.8043,9.205667,0.102332
8820.480059,-16565.8043,9.698687,0.113406
8870.480059,-16565.8043,8.396752,0.124837
8920.480059,-16565.8043,7.843494,0.116149
8970.480059,-16565.8043,7.973218,0.110548
9020.480059,-16565.8043,7.700767,0.105656
9070.480059,-16565.8043,7.73371,0.108011
9120.480059,-16565.8043,7.876108,0.113608
9170.480059,-16565.8043,8.213643,0.121878
9220.480059,-16565.8043,8.451943,0.126707
9270.480059,-16565.8043,8.118888,0.120464
9320.480059,-16565.8043,8.110289,0.115622
9370.480059,-16565.8043,8.232582,0.116295
9420.480059,-16565.8043,9.224786,0.124529
9470.480059,-16565.8043,10.282369,0.128839
9520.480059,-16565.8043,9.784152,0.133298
9570.480059,-16565.8043,8.712875,0.126069
9620.480059,-16565.8043,7.653256,0.115464
9670.480059,-16565.8043,6.65328,0.101046
6420.480059,-16515.8043,6.92732,0.105093
6470.480059,-16515.8043,7.870775,0.109786
6520.480059,-16515.8043,8.216362,0.097647
6570.480059,-16515.8043,8.062504,0.097643
6620.480059,-16515.8043,7.776284,0.106284
6670.480059,-16515.8043,7.221222,0.103559
6720.480059,-16515.8043,6.615093,0.09452
6770.480059,-16515.8043,6.399535,0.092236
6820.480059,-16515.8043,6.824892,0.1003
6870.480059,-16515.8043,7.701371,0.108473
6920.480059,-16515.8043,7.760693,0.110997
6970.480059,-16515.8043,6.912619,0.104463
7020.480059,-16515.8043,6.984628,0.105503
7070.480059,-16515.8043,8.031065,0.117994
7120.480059,-16515.8043,8.862393,0.116798
7170.480059,-16515.8043,8.747614,0.115803
7220.480059,-16515.8043,8.430831,0.122511
7270.480059,-16515.8043,9.148459,0.12938
7320.480059,-16515.8043,10.415265,0.119977
7370.480059,-16515.8043,10.693287,0.111872
7420.480059,-16515.8043,11.318256,0.100845
7470.480059,-16515.8043,12.481019,0.111807
7520.480059,-16515.8043,12.267638,0.109367
7570.480059,-16515.8043,10.648665,0.103794
7620.480059,-16515.8043,9.565946,0.113163
7670.480059,-16515.8043,9.410216,0.117531
7720.480059,-16515.8043,9.302881,0.124402
7770.480059,-16515.8043,9.056469,0.1256
7820.480059,-16515.8043,8.6464,0.122929
7870.480059,-16515.8043,8.654076,0.11831
7920.480059,-16515.8043,8.985114,0.118534
7970.480059,-16515.8043,8.533352,0.12094
8020.480059,-16515.8043,7.799857,0.114649
8070.480059,-16515.8043,7.535865,0.108507
8120.480059,-16515.8043,7.974251,0.110146
8170.480059,-16515.8043,8.617116,0.11214
8220.480059,-16515.8043,9.256318,0.114246
8270.480059,-16515.8043,9.146995,0.121002
8320.480059,-16515.8043,8.192405,0.123686
8370.480059,-16515.8043,8.027538,0.123306
8420.480059,-16515.8043,9.400249,0.129402
8470.480059,-16515.8043,10.413835,0.114231
8520.480059,-16515.8043,9.995538,0.115233
8570.480059,-16515.8043,10.56329,0.114602
8620.480059,-16515.8043,11.052718,0.111857
8670.480059,-16515.8043,9.741102,0.125871
8720.480059,-16515.8043,8.487912,0.120242
8770.480059,-16515.8043,8.714266,0.110926
8820.480059,-16515.8043,9.634101,0.112332
8870.480059,-16515.8043,8.859452,0.127242
8920.480059,-16515.8043,7.516723,0.117535
8970.480059,-16515.8043,7.19932,0.107316
9020.480059,-16515.8043,7.297487,0.105088
9070.480059,-16515.8043,7.80589,0.111724
9120.480059,-16515.8043,8.502345,0.119143
9170.480059,-16515.8043,8.953813,0.125254
9220.480059,-16515.8043,8.69089,0.13003
9270.480059,-16515.8043,8.532854,0.126153
9320.480059,-16515.8043,8.841415,0.120759
9370.480059,-16515.8043,8.761316,0.118164
9420.480059,-16515.8043,9.16469,0.121385
9470.480059,-16515.8043,9.389033,0.131233
9520.480059,-16515.8043,8.694122,0.135758
9570.480059,-16515.8043,8.035025,0.124561
9620.480059,-16515.8043,7.454784,0.112397
9670.480059,-16515.8043,6.515285,0.095606
6420.480059,-16465.8043,7.564671,0.11747
6470.480059,-16465.8043,7.926562,0.111019
6520.480059,-16465.8043,8.582951,0.099677
6570.480059,-16465.8043,9.495686,0.096658
6620.480059,-16465.8043,9.582683,0.108099
6670.480059,-16465.8043,8.343977,0.109363
6720.480059,-16465.8043,7.290953,0.099018
6770.480059,-16465.8043,7.153024,0.0993
6820.480059,-16465.8043,7.829634,0.102877
6870.480059,-16465.8043,8.341533,0.097687
6920.480059,-16465.8043,7.7074,0.097512
6970.480059,-16465.8043,6.949815,0.095581
7020.480059,-16465.8043,7.182208,0.10263
7070.480059,-16465.8043,8.173805,0.117262
7120.480059,-16465.8043,8.639391,0.120711
7170.480059,-16465.8043,8.538655,0.123846
7220.480059,-16465.8043,8.12399,0.129196
7270.480059,-16465.8043,8.256007,0.134543
7320.480059,-16465.8043,9.062886,0.137359
7370.480059,-16465.8043,9.29169,0.135308
7420.480059,-16465.8043,9.664938,0.12964
7470.480059,-16465.8043,11.068321,0.10382
7520.480059,-16465.8043,10.978625,0.104208
7570.480059,-16465.8043,8.977719,0.120523
7620.480059,-16465.8043,7.880196,0.114564
7670.480059,-16465.8043,7.914082,0.114002
7720.480059,-16465.8043,8.202654,0.121162
7770.480059,-16465.8043,8.355224,0.127954
7820.480059,-16465.8043,8.837633,0.130247
7870.480059,-16465.8043,8.976652,0.122916
7920.480059,-16465.8043,8.485501,0.119304
7970.480059,-16465.8043,7.88025,0.118717
8020.480059,-16465.8043,7.528542,0.114046
8070.480059,-16465.8043,7.368456,0.10951
8120.480059,-16465.8043,7.556536,0.111203
8170.480059,-16465.8043,7.537867,0.109207
8220.480059,-16465.8043,7.826955,0.111175
8270.480059,-16465.8043,8.530392,0.117372
8320.480059,-16465.8043,8.314745,0.121264
8370.480059,-16465.8043,7.766439,0.11849
8420.480059,-16465.8043,8.679949,0.1287
8470.480059,-16465.8043,9.572591,0.122903
8520.480059,-16465.8043,9.156942,0.122996
8570.480059,-16465.8043,9.875747,0.125878
8620.480059,-16465.8043,10.913408,0.110351
8670.480059,-16465.8043,10.52271,0.113055
8720.480059,-16465.8043,9.546732,0.125144
8770.480059,-16465.8043,8.922111,0.120938
8820.480059,-16465.8043,9.169732,0.119277
8870.480059,-16465.8043,8.907764,0.129361
8920.480059,-16465.8043,8.094403,0.127895
8970.480059,-16465.8043,7.660344,0.117756
9020.480059,-16465.8043,7.460429,0.1127
9070.480059,-16465.8043,7.576925,0.117806
9120.480059,-16465.8043,8.138359,0.128834
9170.480059,-16465.8043,8.759737,0.134644
9220.480059,-16465.8043,9.149321,0.137942
9270.480059,-16465.8043,9.612297,0.136553
9320.480059,-16465.8043,9.764371,0.129714
9370.480059,-16465.8043,9.538569,0.120011
9420.480059,-16465.8043,9.69782,0.114073
9470.480059,-16465.8043,10.1238,0.12116
9520.480059,-16465.8043,9.575472,0.134884
9570.480059,-16465.8043,8.397929,0.12924
9620.480059,-16465.8043,7.432512,0.111748
9670.480059,-16465.8043,6.527373,0.090666
6420.480059,-16415.8043,9.180339,0.129556
6470.480059,-16415.8043,8.541132,0.118331
6520.480059,-16415.8043,8.733965,0.110818
6570.480059,-16415.8043,9.976622,0.10534
6620.480059,-16415.8043,10.515614,0.104711
6670.480059,-16415.8043,9.211695,0.111432
6720.480059,-16415.8043,8.174764,0.10345
6770.480059,-16415.8043,8.127443,0.100372
6820.480059,-16415.8043,8.538508,0.097958
6870.480059,-16415.8043,8.47627,0.095295
6920.480059,-16415.8043,7.804008,0.095567
6970.480059,-16415.8043,7.338444,0.096177
7020.480059,-16415.8043,7.380407,0.098672
7070.480059,-16415.8043,7.678085,0.1068
7120.480059,-16415.8043,7.58007,0.114462
7170.480059,-16415.8043,7.940828,0.126068
7220.480059,-16415.8043,8.206968,0.130364
7270.480059,-16415.8043,7.852908,0.126788
7320.480059,-16415.8043,8.336889,0.132542
7370.480059,-16415.8043,9.051598,0.134561
7420.480059,-16415.8043,9.160211,0.128732
7470.480059,-16415.8043,9.923884,0.11572
7520.480059,-16415.8043,10.096596,0.113068
7570.480059,-16415.8043,8.36795,0.118389
7620.480059,-16415.8043,7.251423,0.106007
7670.480059,-16415.8043,7.045632,0.103875
7720.480059,-16415.8043,7.075386,0.108575
7770.480059,-16415.8043,7.60028,0.119714
7820.480059,-16415.8043,9.014104,0.126794
7870.480059,-16415.8043,9.309152,0.120038
7920.480059,-16415.8043,8.275612,0.115686
7970.480059,-16415.8043,7.455539,0.111134
8020.480059,-16415.8043,7.286612,0.111323
8070.480059,-16415.8043,7.474847,0.113968
8120.480059,-16415.8043,7.820187,0.117007
8170.480059,-16415.8043,7.408727,0.109489
8220.480059,-16415.8043,7.110278,0.103687
8270.480059,-16415.8043,7.468464,0.109377
8320.480059,-16415.8043,7.753359,0.114336
8370.480059,-16415.8043,7.317557,0.11101
8420.480059,-16415.8043,7.494614,0.117902
8470.480059,-16415.8043,8.205083,0.124265
8520.480059,-16415.8043,8.098123,0.122333
8570.480059,-16415.8043,8.251982,0.126
8620.480059,-16415.8043,9.369551,0.123226
8670.480059,-16415.8043,10.56849,0.109971
8720.480059,-16415.8043,10.521191,0.118473
8770.480059,-16415.8043,9.168685,0.129692
8820.480059,-16415.8043,8.319263,0.12498
8870.480059,-16415.8043,8.247008,0.126013
8920.480059,-16415.8043,9.037653,0.126832
8970.480059,-16415.8043,9.663152,0.121477
9020.480059,-16415.8043,9.167321,0.126679
9070.480059,-16415.8043,8.187223,0.130021
9120.480059,-16415.8043,7.605177,0.12691
9170.480059,-16415.8043,7.537329,0.124528
9220.480059,-16415.8043,8.402986,0.135254
9270.480059,-16415.8043,9.349385,0.142073
9320.480059,-16415.8043,9.034966,0.139099
9370.480059,-16415.8043,9.015002,0.125006
9420.480059,-16415.8043,9.793853,0.108955
9470.480059,-16415.8043,10.997289,0.101195
9520.480059,-16415.8043,10.920194,0.1075
9570.480059,-16415.8043,9.042203,0.122764
9620.480059,-16415.8043,7.542502,0.108389
9670.480059,-16415.8043,6.916789,0.094465
6420.480059,-16365.8043,9.3906,0.12607
6470.480059,-16365.8043,8.859528,0.122338
6520.480059,-16365.8043,8.778627,0.120618
6570.480059,-16365.8043,9.51504,0.119198
6620.480059,-16365.8043,10.045278,0.114519
6670.480059,-16365.8043,9.254103,0.117422
6720.480059,-16365.8043,8.568034,0.108799
6770.480059,-16365.8043,8.32929,0.102459
6820.480059,-16365.8043,8.208264,0.102193
6870.480059,-16365.8043,8.130484,0.102041
6920.480059,-16365.8043,8.315339,0.103406
6970.480059,-16365.8043,8.161159,0.107196
7020.480059,-16365.8043,7.415562,0.100581
7070.480059,-16365.8043,7.209863,0.098993
7120.480059,-16365.8043,7.431004,0.111055
7170.480059,-16365.8043,8.448409,0.127822
7220.480059,-16365.8043,9.37449,0.127075
7270.480059,-16365.8043,8.997665,0.128493
7320.480059,-16365.8043,9.244105,0.12837
7370.480059,-16365.8043,9.882131,0.120194
7420.480059,-16365.8043,9.876483,0.114688
7470.480059,-16365.8043,9.895368,0.116228
7520.480059,-16365.8043,9.997338,0.119093
7570.480059,-16365.8043,8.662799,0.119984
7620.480059,-16365.8043,7.50361,0.107486
7670.480059,-16365.8043,7.111204,0.104484
7720.480059,-16365.8043,7.035494,0.105354
7770.480059,-16365.8043,7.694164,0.11352
7820.480059,-16365.8043,9.054267,0.11838
7870.480059,-16365.8043,9.431292,0.117822
7920.480059,-16365.8043,8.210907,0.114818
7970.480059,-16365.8043,7.151502,0.103059
8020.480059,-16365.8043,6.883478,0.102884
8070.480059,-16365.8043,7.196821,0.111343
8120.480059,-16365.8043,7.893952,0.115548
8170.480059,-16365.8043,7.805561,0.109775
8220.480059,-16365.8043,7.430926,0.107244
8270.480059,-16365.8043,7.51424,0.110684
8320.480059,-16365.8043,7.875212,0.115951
8370.480059,-16365.8043,7.637073,0.116357
8420.480059,-16365.8043,7.306281,0.114896
8470.480059,-16365.8043,7.489994,0.11732
8520.480059,-16365.8043,7.580534,0.116352
8570.480059,-16365.8043,7.356494,0.108431
8620.480059,-16365.8043,7.784382,0.109479
8670.480059,-16365.8043,9.008021,0.118504
8720.480059,-16365.8043,9.444128,0.127536
8770.480059,-16365.8043,8.488302,0.131091
8820.480059,-16365.8043,7.765195,0.121422
8870.480059,-16365.8043,7.80464,0.115391
8920.480059,-16365.8043,8.787384,0.11536
8970.480059,-16365.8043,10.265522,0.108938
9020.480059,-16365.8043,10.897566,0.110375
9070.480059,-16365.8043,9.321024,0.130547
9120.480059,-16365.8043,7.428515,0.115957
9170.480059,-16365.8043,6.905548,0.102908
9220.480059,-16365.8043,7.535649,0.114697
9270.480059,-16365.8043,8.36337,0.129204
9320.480059,-16365.8043,8.110876,0.131364
9370.480059,-16365.8043,8.026118,0.122442
9420.480059,-16365.8043,8.910948,0.115884
9470.480059,-16365.8043,10.181436,0.103934
9520.480059,-16365.8043,10.574111,0.102063
9570.480059,-16365.8043,9.151014,0.116386
9620.480059,-16365.8043,8.04852,0.109677
9670.480059,-16365.8043,8.12718,0.108508
6420.480059,-16315.8043,7.542685,0.112667
6470.480059,-16315.8043,7.695281,0.117739
6520.480059,-16315.8043,8.072533,0.121735
6570.480059,-16315.8043,8.501544,0.120897
6620.480059,-16315.8043,8.645348,0.118283
6670.480059,-16315.8043,8.321607,0.115159
6720.480059,-16315.8043,8.376863,0.110869
6770.480059,-16315.8043,8.44377,0.109333
6820.480059,-16315.8043,8.300642,0.111655
6870.480059,-16315.8043,8.44394,0.112658
6920.480059,-16315.8043,8.970784,0.113055
6970.480059,-16315.8043,8.593668,0.118807
7020.480059,-16315.8043,7.328135,0.107721
7070.480059,-16315.8043,7.309349,0.104271
7120.480059,-16315.8043,8.295879,0.118268
7170.480059,-16315.8043,10.085472,0.11989
7220.480059,-16315.8043,11.366518,0.106231
7270.480059,-16315.8043,10.775211,0.114813
7320.480059,-16315.8043,9.775271,0.11944
7370.480059,-16315.8043,9.695907,0.113044
7420.480059,-16315.8043,10.387835,0.108555
7470.480059,-16315.8043,10.331152,0.116059
7520.480059,-16315.8043,9.702254,0.124617
7570.480059,-16315.8043,8.832759,0.119154
7620.480059,-16315.8043,7.893321,0.110668
7670.480059,-16315.8043,7.294232,0.105621
7720.480059,-16315.8043,7.361687,0.104135
7770.480059,-16315.8043,8.042918,0.10691
7820.480059,-16315.8043,8.483886,0.11413
7870.480059,-16315.8043,8.594998,0.120288
7920.480059,-16315.8043,7.927456,0.113631
7970.480059,-16315.8043,7.137884,0.102165
8020.480059,-16315.8043,6.883043,0.103419
8070.480059,-16315.8043,6.91003,0.10683
8120.480059,-16315.8043,7.409546,0.106052
8170.480059,-16315.8043,7.786999,0.10357
8220.480059,-16315.8043,7.822122,0.107896
8270.480059,-16315.8043,8.229712,0.117519
8320.480059,-16315.8043,9.229404,0.120843
8370.480059,-16315.8043,9.620549,0.125404
8420.480059,-16315.8043,8.915287,0.130688
8470.480059,-16315.8043,8.193956,0.126475
8520.480059,-16315.8043,8.033908,0.121705
8570.480059,-16315.8043,7.800742,0.109526
8620.480059,-16315.8043,7.63733,0.101235
8670.480059,-16315.8043,7.841658,0.105888
8720.480059,-16315.8043,8.035691,0.113855
8770.480059,-16315.8043,7.620002,0.115434
8820.480059,-16315.8043,7.192967,0.10953
8870.480059,-16315.8043,7.261158,0.104006
8920.480059,-16315.8043,7.636882,0.104452
8970.480059,-16315.8043,8.828621,0.116509
9020.480059,-16315.8043,10.469882,0.121055
9070.480059,-16315.8043,9.361968,0.127877
9120.480059,-16315.8043,7.491313,0.108476
9170.480059,-16315.8043,6.946153,0.096789
9220.480059,-16315.8043,7.142502,0.102809
9270.480059,-16315.8043,7.983601,0.12209
9320.480059,-16315.8043,8.746457,0.133545
9370.480059,-16315.8043,8.73129,0.12585
9420.480059,-16315.8043,8.788699,0.117592
9470.480059,-16315.8043,8.787146,0.115323
9520.480059,-16315.8043,9.255252,0.118497
9570.480059,-16315.8043,9.242146,0.117456
9620.480059,-16315.8043,8.651366,0.113261
9670.480059,-16315.8043,8.728215,0.113541
6420.480059,-16265.8043,6.49833,0.093777
6470.480059,-16265.8043,6.817852,0.10338
6520.480059,-16265.8043,7.218054,0.109196
6570.480059,-16265.8043,7.360477,0.107322
6620.480059,-16265.8043,7.651656,0.108421
6670.480059,-16265.8043,8.216475,0.111555
6720.480059,-16265.8043,8.836263,0.112811
6770.480059,-16265.8043,8.860688,0.119122
6820.480059,-16265.8043,8.83822,0.126117
6870.480059,-16265.8043,9.197654,0.125392
6920.480059,-16265.8043,9.077268,0.124073
6970.480059,-16265.8043,8.033737,0.123932
7020.480059,-16265.8043,6.989454,0.107866
7070.480059,-16265.8043,7.115285,0.105781
7120.480059,-16265.8043,8.016859,0.117344
7170.480059,-16265.8043,9.854201,0.120166
7220.480059,-16265.8043,11.612947,0.102974
7270.480059,-16265.8043,11.329749,0.108009
7320.480059,-16265.8043,9.929599,0.113503
7370.480059,-16265.8043,9.682538,0.111131
7420.480059,-16265.8043,10.378331,0.114476
7470.480059,-16265.8043,9.708906,0.128027
7520.480059,-16265.8043,8.910839,0.129852
7570.480059,-16265.8043,9.364429,0.119015
7620.480059,-16265.8043,9.177134,0.115845
7670.480059,-16265.8043,8.081823,0.118039
7720.480059,-16265.8043,7.950398,0.111761
7770.480059,-16265.8043,8.492946,0.108549
7820.480059,-16265.8043,8.036909,0.112449
7870.480059,-16265.8043,7.599615,0.111766
7920.480059,-16265.8043,7.666635,0.109897
7970.480059,-16265.8043,7.735324,0.111047
8020.480059,-16265.8043,7.776066,0.119868
8070.480059,-16265.8043,7.396046,0.117489
8120.480059,-16265.8043,7.33313,0.105675
8170.480059,-16265.8043,7.466882,0.100246
8220.480059,-16265.8043,7.484895,0.103428
8270.480059,-16265.8043,7.730987,0.111495
8320.480059,-16265.8043,8.902079,0.114515
8370.480059,-16265.8043,10.267564,0.111261
8420.480059,-16265.8043,10.767357,0.117729
8470.480059,-16265.8043,10.467561,0.121144
8520.480059,-16265.8043,10.200345,0.123256
8570.480059,-16265.8043,9.844222,0.115429
8620.480059,-16265.8043,8.920917,0.109898
8670.480059,-16265.8043,7.92765,0.107356
8720.480059,-16265.8043,7.623064,0.106639
8770.480059,-16265.8043,7.314862,0.106539
8820.480059,-16265.8043,6.889413,0.100552
8870.480059,-16265.8043,6.89196,0.098582
8920.480059,-16265.8043,7.224139,0.104538
8970.480059,-16265.8043,8.409853,0.121226
9020.480059,-16265.8043,10.024898,0.126616
9070.480059,-16265.8043,9.469128,0.126618
9120.480059,-16265.8043,8.301901,0.115783
9170.480059,-16265.8043,7.813797,0.10985
9220.480059,-16265.8043,7.701774,0.111417
9270.480059,-16265.8043,8.584014,0.123499
9320.480059,-16265.8043,9.847602,0.120864
9370.480059,-16265.8043,9.69491,0.115529
9420.480059,-16265.8043,8.80231,0.113647
9470.480059,-16265.8043,7.739979,0.108142
9520.480059,-16265.8043,7.808039,0.113832
9570.480059,-16265.8043,8.537486,0.12273
9620.480059,-16265.8043,8.645688,0.124257
9670.480059,-16265.8043,8.495286,0.126491
6420.480059,-16215.8043,6.260847,0.084915
6470.480059,-16215.8043,6.706235,0.096382
6520.480059,-16215.8043,6.988763,0.10055
6570.480059,-16215.8043,7.164784,0.103277
6620.480059,-16215.8043,7.989503,0.113319
6670.480059,-16215.8043,9.16395,0.115545
6720.480059,-16215.8043,9.445134,0.114776
6770.480059,-16215.8043,9.24063,0.12168
6820.480059,-16215.8043,9.460592,0.127435
6870.480059,-16215.8043,9.551116,0.125569
6920.480059,-16215.8043,8.8384,0.12498
6970.480059,-16215.8043,7.712374,0.119408
7020.480059,-16215.8043,6.888455,0.104429
7070.480059,-16215.8043,6.716817,0.097153
7120.480059,-16215.8043,7.039711,0.102379
7170.480059,-16215.8043,8.114632,0.116633
7220.480059,-16215.8043,9.718478,0.116091
7270.480059,-16215.8043,10.700104,0.107835
7320.480059,-16215.8043,10.797985,0.104139
7370.480059,-16215.8043,10.576833,0.105966
7420.480059,-16215.8043,10.017542,0.119986
7470.480059,-16215.8043,8.804204,0.129972
7520.480059,-16215.8043,8.478958,0.129649
7570.480059,-16215.8043,9.889645,0.116472
7620.480059,-16215.8043,10.698451,0.099362
7670.480059,-16215.8043,9.773853,0.120992
7720.480059,-16215.8043,9.263879,0.123981
7770.480059,-16215.8043,9.510228,0.115411
7820.480059,-16215.8043,8.525062,0.116667
7870.480059,-16215.8043,7.647987,0.110741
7920.480059,-16215.8043,7.892808,0.112276
7970.480059,-16215.8043,8.389581,0.117313
8020.480059,-16215.8043,8.471765,0.125407
8070.480059,-16215.8043,8.01631,0.126639
8120.480059,-16215.8043,7.548053,0.113703
8170.480059,-16215.8043,7.159252,0.099672
8220.480059,-16215.8043,6.825991,0.093674
8270.480059,-16215.8043,6.718289,0.094627
8320.480059,-16215.8043,7.34301,0.105358
8370.480059,-16215.8043,8.688967,0.115309
8420.480059,-16215.8043,10.098935,0.11694
8470.480059,-16215.8043,10.89738,0.104983
8520.480059,-16215.8043,10.745275,0.105142
8570.480059,-16215.8043,10.478415,0.106842
8620.480059,-16215.8043,9.860362,0.113851
8670.480059,-16215.8043,8.362784,0.119272
8720.480059,-16215.8043,7.692767,0.111945
8770.480059,-16215.8043,7.902734,0.114285
8820.480059,-16215.8043,7.835175,0.114887
8870.480059,-16215.8043,7.783982,0.117115
8920.480059,-16215.8043,8.298878,0.126523
8970.480059,-16215.8043,9.422349,0.128568
9020.480059,-16215.8043,10.197814,0.123052
9070.480059,-16215.8043,10.301767,0.118394
9120.480059,-16215.8043,9.882818,0.113519
9170.480059,-16215.8043,9.2457,0.117225
9220.480059,-16215.8043,8.838398,0.121904
9270.480059,-16215.8043,9.098571,0.122345
9320.480059,-16215.8043,9.398148,0.118157
9370.480059,-16215.8043,8.584439,0.114051
9420.480059,-16215.8043,7.80541,0.106141
9470.480059,-16215.8043,7.2663,0.098928
9520.480059,-16215.8043,7.29648,0.103822
9570.480059,-16215.8043,7.746485,0.117745
9620.480059,-16215.8043,8.66116,0.136708
9670.480059,-16215.8043,9.786438,0.146736
6420.480059,-16165.8043,6.497456,0.087808
6470.480059,-16165.8043,7.391497,0.105317
6520.480059,-16165.8043,7.87166,0.110028
6570.480059,-16165.8043,8.240848,0.115665
6620.480059,-16165.8043,9.396632,0.119062
6670.480059,-16165.8043,9.747734,0.114504
6720.480059,-16165.8043,8.58748,0.114365
6770.480059,-16165.8043,8.005133,0.111957
6820.480059,-16165.8043,8.314465,0.11659
6870.480059,-16165.8043,8.583947,0.121487
6920.480059,-16165.8043,8.592803,0.122974
6970.480059,-16165.8043,8.119846,0.119533
7020.480059,-16165.8043,7.331653,0.108607
7070.480059,-16165.8043,6.914269,0.099961
7120.480059,-16165.8043,7.156526,0.10361
7170.480059,-16165.8043,7.711345,0.11008
7220.480059,-16165.8043,8.375237,0.115495
7270.480059,-16165.8043,9.642549,0.11649
7320.480059,-16165.8043,10.649712,0.107661
7370.480059,-16165.8043,10.154023,0.112793
7420.480059,-16165.8043,9.2244,0.121331
7470.480059,-16165.8043,8.499833,0.124289
7520.480059,-16165.8043,8.347786,0.124081
7570.480059,-16165.8043,9.122272,0.11894
7620.480059,-16165.8043,9.761413,0.111535
7670.480059,-16165.8043,9.487349,0.125774
7720.480059,-16165.8043,9.473199,0.12948
7770.480059,-16165.8043,9.944395,0.116203
7820.480059,-16165.8043,9.136304,0.117905
7870.480059,-16165.8043,8.063021,0.119079
7920.480059,-16165.8043,7.98088,0.119234
7970.480059,-16165.8043,8.191262,0.120846
8020.480059,-16165.8043,8.012483,0.122104
8070.480059,-16165.8043,7.761664,0.124066
8120.480059,-16165.8043,7.3812,0.116227
8170.480059,-16165.8043,7.014694,0.101241
8220.480059,-16165.8043,6.636915,0.091892
8270.480059,-16165.8043,6.434096,0.090766
8320.480059,-16165.8043,6.666571,0.099843
8370.480059,-16165.8043,7.543124,0.114562
8420.480059,-16165.8043,8.678908,0.120053
8470.480059,-16165.8043,9.058411,0.115222
8520.480059,-16165.8043,8.410215,0.119203
8570.480059,-16165.8043,8.34902,0.122335
8620.480059,-16165.8043,9.026759,0.122892
8670.480059,-16165.8043,8.552202,0.122468
8720.480059,-16165.8043,7.76361,0.115111
8770.480059,-16165.8043,8.417472,0.118569
8820.480059,-16165.8043,9.669259,0.11805
8870.480059,-16165.8043,10.464253,0.120168
8920.480059,-16165.8043,10.904159,0.122526
8970.480059,-16165.8043,10.34383,0.121229
9020.480059,-16165.8043,9.23089,0.129026
9070.480059,-16165.8043,9.621587,0.12535
9120.480059,-16165.8043,10.118476,0.113793
9170.480059,-16165.8043,9.528882,0.119444
9220.480059,-16165.8043,9.194795,0.124012
9270.480059,-16165.8043,9.277952,0.123676
9320.480059,-16165.8043,8.792121,0.123065
9370.480059,-16165.8043,7.404601,0.10796
9420.480059,-16165.8043,6.988878,0.097499
9470.480059,-16165.8043,7.417811,0.103395
9520.480059,-16165.8043,7.886082,0.112016
9570.480059,-16165.8043,7.956941,0.117237
9620.480059,-16165.8043,9.162613,0.131533
9670.480059,-16165.8043,11.43183,0.121771
6420.480059,-16115.8043,6.843238,0.095679
6470.480059,-16115.8043,8.243286,0.111959
6520.480059,-16115.8043,9.174033,0.111902
6570.480059,-16115.8043,9.494197,0.11414
6620.480059,-16115.8043,9.764615,0.11448
6670.480059,-16115.8043,9.287652,0.114317
6720.480059,-16115.8043,7.947564,0.109911
6770.480059,-16115.8043,7.152063,0.09727
6820.480059,-16115.8043,7.300093,0.100045
6870.480059,-16115.8043,8.185005,0.116967
6920.480059,-16115.8043,9.089308,0.124994
6970.480059,-16115.8043,8.571855,0.123785
7020.480059,-16115.8043,7.555984,0.114451
7070.480059,-16115.8043,7.377668,0.11395
7120.480059,-16115.8043,8.175405,0.125277
7170.480059,-16115.8043,8.673933,0.121629
7220.480059,-16115.8043,8.558774,0.11631
7270.480059,-16115.8043,9.206801,0.118147
7320.480059,-16115.8043,9.35088,0.117563
7370.480059,-16115.8043,8.411537,0.120606
7420.480059,-16115.8043,7.96553,0.119294
7470.480059,-16115.8043,7.807112,0.115115
7520.480059,-16115.8043,7.63363,0.108871
7570.480059,-16115.8043,7.632683,0.105585
7620.480059,-16115.8043,7.791559,0.109645
7670.480059,-16115.8043,7.59685,0.118159
7720.480059,-16115.8043,7.993339,0.125422
7770.480059,-16115.8043,9.337738,0.116291
7820.480059,-16115.8043,9.717957,0.111844
7870.480059,-16115.8043,8.993297,0.131005
7920.480059,-16115.8043,8.798783,0.131316
7970.480059,-16115.8043,8.894734,0.124748
8020.480059,-16115.8043,8.252468,0.121279
8070.480059,-16115.8043,7.613662,0.116724
8120.480059,-16115.8043,7.209204,0.109799
8170.480059,-16115.8043,7.072261,0.103663
8220.480059,-16115.8043,6.892893,0.101263
8270.480059,-16115.8043,6.774263,0.101884
8320.480059,-16115.8043,6.708226,0.104269
